Using default parameters: 
	- linear edge agents 30
	- agents 900
	- features 3
	- number of possible values for any feature 0
	- number of iterations 100
	- degree 8
	- delta 0.000000
	- maxSide 0
Initializing Model ... 
Numero di links 7200
pos_features = 100
Simulation 1
13000	6237
14000	5723
15000	5530
16000	5101
17000	4645
18000	4381
19000	4006
20000	3584
21000	3770
22000	3076
23000	2793
24000	4407
Numero di step eseguiti = 24994
Simulation 79
0	6968
1000	7121
2000	7085
3000	7072
4000	7073
5000	7050
6000	7001
7000	6993
8000	6952
9000	6878
10000	6758
11000	6679
12000	6546
13000	6330
14000	6436
15000	5799
16000	4736
17000	4448
18000	3617
19000	3552
20000	2922
21000	2997
22000	2760
23000	2607
24000	2525
25000	2590
26000	3400
27000	2667
28000	2389
29000	2569
30000	5484
Numero di step eseguiti = 30463
Simulation 80
0	7007
1000	7110
2000	7085
3000	7014
4000	7004
5000	6764
6000	6703
7000	6317
8000	5567
9000	5373
10000	5205
11000	4457
12000	3611
13000	4157
Numero di step eseguiti = 13609
Simulation 81
0	6994
1000	7126
2000	7096
3000	7065
4000	7038
5000	6980
6000	6967
7000	6988
8000	6843
9000	6565
10000	6293
11000	5681
12000	5296
13000	4984
14000	4814
15000	4178
16000	3434
17000	3723
18000	2969
19000	2590
20000	2545
21000	2372
22000	2496
23000	2373
24000	3345
25000	6503
Numero di step eseguiti = 25085
Simulation 82
0	6990
1000	7124
2000	7104
3000	7084
4000	7089
5000	7028
6000	6994
7000	6930
8000	6904
9000	6684
10000	6651
11000	6227
12000	5941
13000	4917
14000	4784
15000	4303
16000	4420
17000	4190
18000	3866
19000	3420
20000	3218
21000	3126
22000	2857
23000	3155
24000	7199
Numero di step eseguiti = 24489
Simulation 83
0	6978
1000	7103
2000	7076
3000	7038
4000	7032
5000	6923
6000	6902
7000	6831
8000	6897
9000	6977
10000	6843
11000	6575
12000	6438
13000	6701
14000	6369
15000	5350
16000	4962
17000	4610
18000	4392
19000	3846
20000	3293
21000	3201
22000	4133
23000	4909
Numero di step eseguiti = 23360
Simulation 84
0	7001
1000	7111
2000	7057
3000	7050
4000	7017
5000	6981
6000	7027
7000	6904
8000	6773
9000	6444
10000	6803
11000	6297
12000	5750
13000	5035
14000	5004
15000	3864
16000	3631
17000	3424
18000	3090
19000	2905
20000	2903
21000	2824
22000	2787
23000	2651
24000	2426
25000	2658
Numero di step eseguiti = 25885
Simulation 85
0	6964
1000	7104
2000	7048
3000	7049
4000	7031
5000	6993
6000	6993
7000	6961
8000	6935
9000	6888
10000	6820
11000	6759
12000	6500
13000	6385
14000	6038
15000	5384
16000	4379
17000	4004
18000	3935
19000	3510
20000	3243
21000	3181
22000	3005
23000	2465
24000	2530
25000	2788
Numero di step eseguiti = 25468
Simulation 86
0	6979
1000	7126
2000	7085
3000	7086
4000	7038
5000	7046
6000	7039
7000	7049
8000	7042
9000	7012
10000	7030
11000	6962
12000	6919
13000	6965
14000	6838
15000	6639
16000	6216
17000	5221
18000	4714
19000	3958
20000	3664
21000	4281
22000	4552
Numero di step eseguiti = 23000
Simulation 87
0	7001
1000	7101
2000	7059
3000	7055
4000	7030
5000	6992
6000	6970
7000	6945
8000	6986
9000	6960
10000	7026
11000	7030
12000	7013
13000	6988
14000	6520
15000	5491
16000	5483
17000	4417
18000	4073
19000	3385
20000	3131
21000	2947
22000	2754
23000	3128
24000	3595
Numero di step eseguiti = 24163
Simulation 88
0	6975
1000	7118
2000	7094
3000	7071
4000	7005
5000	6985
6000	6956
7000	6969
8000	7043
9000	7042
10000	7047
11000	6979
12000	6983
13000	6884
14000	6602
15000	7007
16000	5731
17000	5055
18000	4014
19000	3811
20000	2970
21000	3066
22000	3179
23000	2743
24000	3398
25000	3947
Numero di step eseguiti = 25428
Simulation 89
0	7012
1000	7119
2000	7100
3000	7063
4000	7052
5000	7052
6000	6999
7000	7009
8000	7083
9000	7027
10000	7022
11000	6961
12000	6669
13000	6431
14000	5965
15000	5184
16000	4422
17000	4143
18000	3977
19000	3297
20000	3158
21000	2919
22000	3934
23000	3020
24000	4299
Numero di step eseguiti = 24166
Simulation 90
0	6972
1000	7110
2000	7111
3000	7078
4000	7057
5000	7027
6000	7039
7000	7018
8000	6936
9000	6941
10000	6818
11000	6867
12000	6843
13000	6461
14000	6038
15000	5845
16000	5720
17000	4448
18000	3879
19000	4102
20000	4930
21000	7198
22000	7199
Numero di step eseguiti = 22171
Simulation 91
0	6988
1000	7130
2000	7108
3000	7059
4000	7031
5000	7006
6000	6951
7000	7049
8000	6950
9000	6814
10000	6694
11000	5841
12000	5597
13000	5011
14000	4310
15000	3841
16000	3158
17000	2952
18000	2573
19000	2704
20000	2871
21000	2636
22000	4408
23000	4679
Numero di step eseguiti = 23584
Simulation 92
0	6986
1000	7109
2000	7105
3000	7078
4000	7052
5000	6933
6000	6893
7000	6802
8000	6675
9000	6514
10000	6335
11000	5897
12000	5122
13000	4840
14000	4333
15000	4168
16000	3735
17000	3016
18000	3160
19000	3839
20000	2894
21000	2578
22000	2355
23000	4419
Numero di step eseguiti = 23252
Simulation 93
0	6975
1000	7114
2000	7059
3000	7042
4000	7029
5000	6997
6000	6945
7000	6917
8000	6648
9000	6685
10000	6166
11000	5394
12000	4846
13000	4473
14000	3663
15000	4026
16000	7199
Numero di step eseguiti = 16479
Simulation 94
0	6975
1000	7116
2000	7088
3000	7085
4000	7065
5000	7050
6000	6987
7000	6938
8000	6973
9000	6903
10000	6900
11000	6777
12000	6532
13000	6211
14000	5575
15000	4834
16000	4050
17000	3585
18000	3057
19000	2717
20000	2719
21000	2667
22000	2579
23000	2562
24000	2528
25000	2613
Numero di step eseguiti = 25944
Simulation 95
0	6997
1000	7117
2000	7105
3000	7056
4000	7033
5000	7036
6000	7017
7000	6973
8000	6985
9000	7043
10000	6999
11000	7053
12000	7046
13000	6783
14000	6666
15000	5631
16000	5012
17000	4615
18000	4691
19000	3888
20000	3269
21000	3331
22000	5457
23000	6100
Numero di step eseguiti = 23053
Simulation 96
0	6964
1000	7124
2000	7087
3000	7062
4000	7052
5000	7027
6000	6988
7000	6985
8000	6958
9000	7029
10000	6970
11000	6713
12000	5203
13000	4852
14000	4369
15000	6957
16000	7193
17000	5797
18000	7198
19000	7188
20000	7187
21000	7199
22000	7199
23000	7199
Numero di step eseguiti = 23384
Simulation 97
0	6986
1000	7111
2000	7080
3000	7084
4000	7035
5000	7007
6000	7014
7000	6975
8000	7012
9000	6978
10000	7010
11000	6999
12000	6723
13000	6464
14000	6323
15000	6080
16000	5658
17000	5107
18000	4816
19000	4703
20000	3927
21000	3573
22000	2902
23000	2954
24000	4481
25000	4605
Numero di step eseguiti = 25364
Simulation 98
0	6998
1000	7127
2000	7096
3000	7069
4000	7052
5000	6989
6000	6968
7000	6931
8000	6653
9000	6266
10000	5858
11000	5306
12000	5196
13000	4953
14000	4373
15000	3642
16000	2997
17000	2885
18000	2760
19000	3543
Numero di step eseguiti = 19386
Simulation 99
0	6985
1000	7109
2000	7071
3000	7072
4000	7013
5000	6937
6000	7019
7000	7046
8000	6902
9000	6793
10000	6759
11000	6282
12000	6252
13000	5887
14000	5441
15000	4667
16000	3791
17000	3382
18000	3117
19000	2957
20000	2992
21000	2994
22000	3596
Numero di step eseguiti = 22785
Simulation 100
0	6994
1000	7104
2000	7098
3000	7088
4000	7061
5000	7028
6000	6983
7000	7033
8000	7003
9000	7019
10000	6952
11000	6834
12000	6843
13000	5935
14000	5275
15000	4411
16000	3963
17000	3680
18000	3585
19000	7198
20000	7199
Numero di step eseguiti = 20134
pos_features = 200
Simulation 1
0	7084
1000	7168
2000	7168
3000	7145
4000	7136
5000	7138
6000	7134
7000	7135
8000	7131
9000	7106
10000	7103
11000	7086
12000	7116
13000	7045
14000	7063
15000	7092
16000	7001
17000	6878
18000	6577
19000	6436
20000	5865
21000	5427
22000	5300
23000	4843
24000	4112
25000	4271
26000	3464
Numero di step eseguiti = 26776
Simulation 2
0	7088
1000	7176
2000	7168
3000	7161
4000	7145
5000	7136
6000	7108
7000	7085
8000	7099
9000	7068
10000	7093
11000	7080
12000	7023
13000	7064
14000	7042
15000	6615
16000	6535
17000	6159
18000	5911
19000	5822
20000	4930
21000	4749
22000	4314
23000	3984
24000	3745
25000	3375
26000	3325
27000	4621
28000	4798
Numero di step eseguiti = 28973
Simulation 3
0	7083
1000	7165
2000	7155
3000	7153
4000	7152
5000	7134
6000	7114
7000	7129
8000	7107
9000	7116
10000	7093
11000	7091
12000	7028
13000	7091
14000	7044
15000	7057
16000	7139
17000	7104
18000	7090
19000	7093
20000	7037
21000	6952
22000	6410
23000	5779
24000	5155
25000	4812
26000	4187
27000	3882
28000	3408
29000	3412
30000	3008
31000	2902
32000	2947
33000	3099
34000	3369
35000	4477
Numero di step eseguiti = 35127
Simulation 4
0	7095
1000	7170
2000	7161
3000	7146
4000	7144
5000	7138
6000	7140
7000	7127
8000	7122
9000	7123
10000	7130
11000	7120
12000	7133
13000	7054
14000	7050
15000	7050
16000	7062
17000	7035
18000	6735
19000	6156
20000	5750
21000	5157
22000	4960
23000	4635
24000	4333
25000	7187
26000	7060
Numero di step eseguiti = 26526
Simulation 5
0	7107
1000	7173
2000	7155
3000	7142
4000	7133
5000	7119
6000	7134
7000	7132
8000	7119
9000	7136
10000	7134
11000	7150
12000	7132
13000	7122
14000	7092
15000	7110
16000	7103
17000	7117
18000	7161
19000	7073
20000	7078
21000	7071
22000	6939
23000	6735
24000	7163
25000	7149
26000	6323
27000	6099
28000	4729
29000	4517
30000	4011
31000	4680
32000	4994
Numero di step eseguiti = 32546
Simulation 6
0	7078
1000	7179
2000	7154
3000	7143
4000	7130
5000	7106
6000	7097
7000	7110
8000	7103
9000	7089
10000	7123
11000	7104
12000	7084
13000	7149
14000	7081
15000	7012
16000	7066
17000	7102
18000	6620
19000	6564
20000	6148
21000	5831
22000	5146
23000	4842
24000	4402
25000	4110
26000	4067
27000	3719
28000	3469
29000	2930
30000	2970
31000	4745
Numero di step eseguiti = 31786
Simulation 7
0	7099
1000	7171
2000	7171
3000	7165
4000	7141
5000	7149
6000	7124
7000	7115
8000	7110
9000	7097
10000	7063
11000	7029
12000	7086
13000	7117
14000	6635
15000	6462
16000	6414
17000	6291
18000	6090
19000	5892
20000	5418
21000	5122
22000	5749
23000	6370
24000	6939
25000	3550
26000	5494
27000	7199
28000	7199
Numero di step eseguiti = 28981
Simulation 8
0	7075
1000	7181
2000	7162
3000	7163
4000	7162
5000	7150
6000	7123
7000	7140
8000	7127
9000	7147
10000	7149
11000	7152
12000	7144
13000	7138
14000	7099
15000	7126
16000	7136
17000	7129
18000	7151
19000	7078
20000	7051
21000	6195
22000	5983
23000	5763
24000	4854
25000	4458
26000	4194
27000	4054
28000	3398
29000	3588
30000	2931
31000	2910
32000	2670
33000	2767
Numero di step eseguiti = 33917
Simulation 9
0	7094
1000	7181
2000	7171
3000	7145
4000	7139
5000	7125
6000	7120
7000	7109
8000	7110
9000	7093
10000	7107
11000	6756
12000	6649
13000	6470
14000	6390
15000	5962
16000	5808
17000	5570
18000	4996
19000	5232
20000	4614
21000	4256
22000	3973
23000	3608
24000	3551
25000	3253
26000	3252
27000	3101
28000	3177
29000	3237
30000	2968
31000	2819
32000	4150
33000	2786
34000	4460
Numero di step eseguiti = 34435
Simulation 10
0	7101
1000	7181
2000	7155
3000	7138
4000	7149
5000	7131
6000	7116
7000	7083
8000	7072
9000	7054
10000	7091
11000	7070
12000	7098
13000	6995
14000	6999
15000	6876
16000	6389
17000	5869
18000	5333
19000	4851
20000	4826
21000	4447
22000	4282
23000	3699
24000	3331
25000	7196
26000	7197
27000	4738
Numero di step eseguiti = 27686
Simulation 11
0	7080
1000	7182
2000	7173
3000	7146
4000	7129
5000	7121
6000	7120
7000	7139
8000	7109
9000	7104
10000	7126
11000	7115
12000	7058
13000	7102
14000	7042
15000	7097
16000	7001
17000	6853
18000	6674
19000	6505
20000	6076
21000	5820
22000	5400
23000	4922
24000	4445
25000	3964
26000	3603
27000	3862
28000	6037
Numero di step eseguiti = 28047
Simulation 12
0	7094
1000	7164
2000	7144
3000	7142
4000	7138
5000	7125
6000	7128
7000	7131
8000	7083
9000	7104
10000	7047
11000	7116
12000	7108
13000	7130
14000	7140
15000	7116
16000	6869
17000	6254
18000	5743
19000	5400
20000	5307
21000	4775
22000	4625
23000	4042
24000	4701
25000	3652
26000	4163
27000	3101
28000	3023
29000	2669
30000	2977
31000	3564
32000	2655
33000	4602
Numero di step eseguiti = 33674
Simulation 13
0	7087
1000	7173
2000	7175
3000	7155
4000	7135
5000	7132
6000	7115
7000	7106
8000	7107
9000	7102
10000	7083
11000	7088
12000	7090
13000	7143
14000	7082
15000	7123
16000	7105
17000	6993
18000	7143
19000	6965
20000	6878
21000	7180
22000	6300
23000	6009
24000	5776
25000	4923
26000	4764
27000	4656
28000	3935
29000	3960
30000	3332
31000	3232
32000	3020
33000	3417
Numero di step eseguiti = 33693
Simulation 14
0	7082
1000	7178
2000	7175
3000	7153
4000	7141
5000	7142
6000	7125
7000	7122
8000	7127
9000	7106
10000	7074
11000	7106
12000	7005
13000	7051
14000	7124
15000	6897
16000	6680
17000	6505
18000	6228
19000	5928
20000	6001
21000	5394
22000	4457
23000	3905
24000	3871
25000	4132
26000	4180
27000	5040
28000	5026
Numero di step eseguiti = 28166
Simulation 15
0	7093
1000	7165
2000	7160
3000	7143
4000	7142
5000	7133
6000	7132
7000	7144
8000	7153
9000	7161
10000	7150
11000	7142
12000	7127
13000	7108
14000	7113
15000	7109
16000	7103
17000	7119
18000	6669
19000	5900
20000	6400
21000	5756
22000	7196
23000	6785
24000	7199
25000	6910
26000	7178
Numero di step eseguiti = 26185
Simulation 16
0	7078
1000	7173
2000	7168
3000	7161
4000	7155
5000	7150
6000	7156
7000	7156
8000	7118
9000	7112
10000	7106
11000	7119
12000	7111
13000	7076
14000	7084
15000	7074
16000	7063
17000	6990
18000	6755
19000	6328
20000	6167
21000	5614
22000	5079
23000	7106
24000	4619
25000	4150
26000	5172
27000	4823
28000	3272
29000	3879
30000	2637
31000	3834
Numero di step eseguiti = 31495
Simulation 17
0	7088
1000	7175
2000	7153
3000	7155
4000	7143
5000	7123
6000	7134
7000	7130
8000	7142
9000	7110
10000	7080
11000	7107
12000	7109
13000	7069
14000	7032
15000	7044
16000	7114
17000	7174
18000	6563
19000	6184
20000	6141
21000	5843
22000	4922
23000	4301
24000	7198
25000	4178
Numero di step eseguiti = 25964
Simulation 18
0	7091
1000	7164
2000	7148
3000	7144
4000	7154
5000	7144
6000	7133
7000	7136
8000	7133
9000	7121
10000	7102
11000	7126
12000	7106
13000	7112
14000	7115
15000	7113
16000	6991
17000	6952
18000	7068
19000	6993
20000	6612
21000	6347
22000	5724
23000	5488
24000	4841
25000	4295
26000	4332
27000	4850
28000	6796
Numero di step eseguiti = 28599
Simulation 19
0	7089
1000	7172
2000	7169
3000	7162
4000	7133
5000	7126
6000	7124
7000	7107
8000	7110
9000	7130
10000	7087
11000	7111
12000	7030
13000	7081
14000	7049
15000	6980
16000	6953
17000	7038
18000	7000
19000	6492
20000	6250
21000	5326
22000	4705
23000	4384
24000	4154
25000	4432
26000	4447
27000	3778
Numero di step eseguiti = 27881
Simulation 20
0	7084
1000	7169
2000	7161
3000	7141
4000	7145
5000	7142
6000	7139
7000	7109
8000	7036
9000	7086
10000	7092
11000	7097
12000	7080
13000	7091
14000	7057
15000	7091
16000	7066
17000	7029
18000	6829
19000	6841
20000	6616
21000	5947
22000	5796
23000	4948
24000	4334
25000	4349
26000	4054
27000	3764
28000	3685
29000	3405
30000	3277
31000	3006
32000	2969
33000	2635
34000	2762
Numero di step eseguiti = 34639
Simulation 21
0	7089
1000	7165
2000	7157
3000	7154
4000	7130
5000	7139
6000	7118
7000	7113
8000	7110
9000	7116
10000	7095
11000	7087
12000	7053
13000	7128
14000	7141
15000	6957
16000	6958
17000	6626
18000	6282
19000	6173
20000	5818
21000	6122
22000	4979
23000	4872
24000	5104
25000	4407
26000	3922
27000	3666
28000	3591
29000	3922
30000	3104
31000	3123
32000	3245
33000	5635
34000	7198
35000	7199
Numero di step eseguiti = 35206
Simulation 22
0	7088
1000	7172
2000	7163
3000	7140
4000	7131
5000	7115
6000	7104
7000	7099
8000	7083
9000	7072
10000	7028
11000	7050
12000	7061
13000	7086
14000	7014
15000	7014
16000	6987
17000	7062
18000	7082
19000	7103
20000	7021
21000	6683
22000	6220
23000	5647
24000	5649
25000	5278
26000	5000
27000	4110
28000	3536
29000	3465
30000	3026
31000	2990
32000	2898
33000	2583
34000	4154
35000	4528
Numero di step eseguiti = 35172
Simulation 23
0	7061
1000	7170
2000	7154
3000	7146
4000	7132
5000	7146
6000	7138
7000	7134
8000	7126
9000	7138
10000	7127
11000	7132
12000	7069
13000	7116
14000	7122
15000	7094
16000	7100
17000	7077
18000	6878
19000	6705
20000	6153
21000	5872
22000	4911
23000	4995
24000	4428
25000	4186
26000	3733
27000	6812
28000	7199
29000	7199
30000	4032
Numero di step eseguiti = 30386
Simulation 24
0	7103
1000	7174
2000	7156
3000	7137
4000	7125
5000	7120
6000	7104
7000	7115
8000	7086
9000	7097
10000	7100
11000	7014
12000	6925
13000	6933
14000	7149
15000	7149
16000	6636
17000	7164
18000	6589
19000	6084
20000	5296
21000	4664
22000	4487
23000	3809
24000	3669
25000	3661
26000	3150
27000	3104
28000	2989
29000	2606
30000	3054
31000	5115
Numero di step eseguiti = 31998
Simulation 25
0	7101
1000	7169
2000	7159
3000	7160
4000	7147
5000	7138
6000	7133
7000	7109
8000	7137
9000	7105
10000	7114
11000	7114
12000	7123
13000	7105
14000	7117
15000	7031
16000	6816
17000	6679
18000	6510
19000	6138
20000	5727
21000	5312
22000	4813
23000	4717
24000	4301
25000	3656
26000	3352
27000	2868
28000	3363
29000	2804
30000	2682
31000	2791
32000	3292
Numero di step eseguiti = 32779
Simulation 26
0	7094
1000	7181
2000	7171
3000	7149
4000	7144
5000	7134
6000	7127
7000	7122
8000	7081
9000	7084
10000	7045
11000	6975
12000	6855
13000	6859
14000	6704
15000	6661
16000	6450
17000	6247
18000	5786
19000	5633
20000	5209
21000	4721
22000	4293
23000	4167
24000	3937
25000	3725
26000	3570
27000	3191
28000	3255
29000	3110
30000	4898
31000	7198
32000	7199
33000	7199
34000	6511
35000	7199
36000	7199
37000	7198
38000	7199
39000	7199
Numero di step eseguiti = 39894
Simulation 27
0	7098
1000	7177
2000	7162
3000	7153
4000	7143
5000	7143
6000	7135
7000	7124
8000	7114
9000	7114
10000	7104
11000	7085
12000	7046
13000	6971
14000	6990
15000	6916
16000	6835
17000	6863
18000	6499
19000	6077
20000	5131
21000	5208
22000	4884
23000	4303
24000	3949
25000	7089
26000	6267
27000	6197
28000	4639
Numero di step eseguiti = 28787
Simulation 28
0	7070
1000	7163
2000	7154
3000	7146
4000	7146
5000	7144
6000	7123
7000	7119
8000	7091
9000	7048
10000	7082
11000	7107
12000	7068
13000	7091
14000	7115
15000	7096
16000	6903
17000	6759
18000	6255
19000	5807
20000	5355
21000	4790
22000	6477
23000	4071
24000	3509
25000	3307
26000	3727
27000	3893
Numero di step eseguiti = 27139
Simulation 29
0	7101
1000	7173
2000	7165
3000	7157
4000	7153
5000	7134
6000	7132
7000	7125
8000	7100
9000	7119
10000	7091
11000	7103
12000	7082
13000	7073
14000	7095
15000	7086
16000	7097
17000	7112
18000	7050
19000	7021
20000	6958
21000	6607
22000	6519
23000	5647
24000	5032
25000	4403
26000	3927
Numero di step eseguiti = 26835
Simulation 30
0	7098
1000	7183
2000	7170
3000	7164
4000	7136
5000	7129
6000	7149
7000	7115
8000	7132
9000	7102
10000	7122
11000	7116
12000	7122
13000	7098
14000	6972
15000	6817
16000	7105
17000	6639
18000	6328
19000	5994
20000	5047
21000	4342
22000	4072
23000	3832
24000	3612
25000	3486
26000	3130
27000	2942
28000	2820
29000	2829
30000	3047
Numero di step eseguiti = 30445
Simulation 31
0	7094
1000	7182
2000	7155
3000	7145
4000	7159
5000	7146
6000	7127
7000	7125
8000	7100
9000	7116
10000	7108
11000	7127
12000	7096
13000	7066
14000	7040
15000	7044
16000	7062
17000	6974
18000	6945
19000	7041
20000	6821
21000	6331
22000	5918
23000	5656
24000	5030
25000	4532
26000	4344
27000	3765
28000	3619
29000	3311
30000	2851
31000	3252
Numero di step eseguiti = 31183
Simulation 32
0	7106
1000	7179
2000	7172
3000	7164
4000	7149
5000	7108
6000	7083
7000	7093
8000	7084
9000	7090
10000	7081
11000	7089
12000	7075
13000	7116
14000	7059
15000	7068
16000	7018
17000	7062
18000	7030
19000	7074
20000	7137
21000	6475
22000	6272
23000	5900
24000	5558
25000	4765
26000	5287
27000	7176
28000	5593
29000	5228
30000	7199
Numero di step eseguiti = 30693
Simulation 33
0	7103
1000	7184
2000	7168
3000	7151
4000	7129
5000	7118
6000	7116
7000	7094
8000	7098
9000	7098
10000	7112
11000	7116
12000	7104
13000	7107
14000	7033
15000	6978
16000	6777
17000	6686
18000	6615
19000	6419
20000	6265
21000	6084
22000	5378
23000	4938
24000	4527
25000	4226
26000	3787
27000	3507
28000	3461
29000	4067
30000	3175
31000	2984
32000	3157
33000	2882
34000	2902
35000	3368
36000	2864
Numero di step eseguiti = 36591
Simulation 34
0	7112
1000	7175
2000	7177
3000	7167
4000	7142
5000	7133
6000	7119
7000	7116
8000	7098
9000	7090
10000	7083
11000	7079
12000	7047
13000	7019
14000	7056
15000	7055
16000	7074
17000	7048
18000	7032
19000	7053
20000	6952
21000	6902
22000	6836
23000	6374
24000	5750
25000	5278
26000	4450
27000	4421
28000	4367
29000	4072
30000	3154
31000	2884
32000	2819
33000	2627
34000	2526
35000	2454
36000	2391
37000	2134
38000	3269
39000	2356
40000	2293
41000	2260
42000	2329
Numero di step eseguiti = 42561
Simulation 35
0	7100
1000	7172
2000	7164
3000	7152
4000	7126
5000	7111
6000	7123
7000	7124
8000	7131
9000	7132
10000	7053
11000	7039
12000	7068
13000	7015
14000	6934
15000	6793
16000	6418
17000	6035
18000	5547
19000	5035
20000	4921
21000	4259
22000	4654
23000	3497
24000	7194
25000	7177
26000	7198
27000	5554
Numero di step eseguiti = 27250
Simulation 36
0	7094
1000	7168
2000	7158
3000	7157
4000	7135
5000	7134
6000	7124
7000	7104
8000	7082
9000	7065
10000	7114
11000	7100
12000	7135
13000	7032
14000	7123
15000	7127
16000	7133
17000	7003
18000	6952
19000	6385
20000	5976
21000	5320
22000	4858
23000	4413
24000	4183
25000	4369
26000	3570
27000	3645
28000	3563
29000	3300
30000	2837
31000	2808
32000	2740
33000	2717
Numero di step eseguiti = 33908
Simulation 37
0	7100
1000	7164
2000	7157
3000	7159
4000	7144
5000	7112
6000	7124
7000	7110
8000	7129
9000	7119
10000	7105
11000	7134
12000	7122
13000	7095
14000	7072
15000	7034
16000	7009
17000	7008
18000	6984
19000	6874
20000	6786
21000	6365
22000	5683
23000	4986
24000	4859
25000	4956
26000	4175
27000	3777
28000	3490
29000	4784
Numero di step eseguiti = 29410
Simulation 38
0	7100
1000	7173
2000	7159
3000	7148
4000	7142
5000	7138
6000	7126
7000	7105
8000	7108
9000	7103
10000	7087
11000	7099
12000	7065
13000	7037
14000	6979
15000	6994
16000	6927
17000	6994
18000	7074
19000	7141
20000	6992
21000	6189
22000	5986
23000	4928
24000	4346
25000	3984
26000	3932
27000	3730
28000	5323
29000	6936
30000	7193
31000	7193
32000	4387
Numero di step eseguiti = 32330
Simulation 39
0	7080
1000	7175
2000	7162
3000	7156
4000	7149
5000	7145
6000	7133
7000	7133
8000	7136
9000	7126
10000	7125
11000	7093
12000	7072
13000	7093
14000	7131
15000	7150
16000	7169
17000	6957
18000	7096
19000	6500
20000	6413
21000	6653
22000	6280
23000	6726
24000	5398
25000	4146
26000	6635
27000	7143
28000	7154
Numero di step eseguiti = 28161
Simulation 40
0	7101
1000	7183
2000	7167
3000	7164
4000	7138
5000	7112
6000	7099
7000	7112
8000	7111
9000	7111
10000	7104
11000	7106
12000	7107
13000	7112
14000	7122
15000	7115
16000	7111
17000	6978
18000	6944
19000	6578
20000	6506
21000	6121
22000	5645
23000	5136
24000	4785
25000	4539
26000	3963
27000	3791
28000	3539
29000	3286
30000	4172
31000	3828
Numero di step eseguiti = 31586
Simulation 41
0	7095
1000	7175
2000	7159
3000	7142
4000	7144
5000	7129
6000	7114
7000	7098
8000	7095
9000	7091
10000	7110
11000	7084
12000	7073
13000	7080
14000	7091
15000	7090
16000	7103
17000	7092
18000	7053
19000	7025
20000	6966
21000	6887
22000	6970
23000	6336
24000	5260
25000	5459
26000	4949
27000	4754
28000	4566
29000	6727
30000	4654
31000	7198
32000	7186
33000	7198
Numero di step eseguiti = 33997
Simulation 42
0	7079
1000	7172
2000	7164
3000	7144
4000	7144
5000	7138
6000	7138
7000	7131
8000	7099
9000	7151
10000	7138
11000	7135
12000	7053
13000	7123
14000	7025
15000	6835
16000	6561
17000	6807
18000	6866
19000	5610
20000	5755
21000	4733
22000	4553
23000	4276
24000	4033
25000	3683
26000	3593
27000	3217
28000	2929
29000	2828
30000	2742
31000	2758
32000	2994
33000	4426
Numero di step eseguiti = 33160
Simulation 43
0	7107
1000	7172
2000	7159
3000	7146
4000	7147
5000	7133
6000	7141
7000	7130
8000	7116
9000	7113
10000	7064
11000	7044
12000	7102
13000	7066
14000	7127
15000	7095
16000	6812
17000	6064
18000	5786
19000	5279
20000	4663
21000	4765
22000	4177
23000	3704
24000	3723
25000	7095
26000	7197
Numero di step eseguiti = 26493
Simulation 44
0	7102
1000	7177
2000	7169
3000	7162
4000	7137
5000	7135
6000	7098
7000	7097
8000	7121
9000	7107
10000	7028
11000	7090
12000	7103
13000	7067
14000	6946
15000	6947
16000	7063
17000	6787
18000	6460
19000	6274
20000	5977
21000	5954
22000	5379
23000	5003
24000	4730
25000	4418
26000	5304
27000	4073
28000	4046
29000	4298
30000	3835
31000	3183
32000	2932
33000	2896
34000	2824
35000	2777
36000	3116
Numero di step eseguiti = 36630
Simulation 45
0	7103
1000	7171
2000	7168
3000	7159
4000	7134
5000	7142
6000	7145
7000	7129
8000	7127
9000	7109
10000	7108
11000	7094
12000	7105
13000	7143
14000	7056
15000	6844
16000	6838
17000	6958
18000	6272
19000	6549
20000	6299
21000	5345
22000	5014
23000	4463
24000	4110
25000	3899
26000	3737
27000	3580
28000	3439
29000	3269
30000	2952
31000	3016
32000	2690
33000	2933
34000	2954
Numero di step eseguiti = 34852
Simulation 46
0	7088
1000	7172
2000	7163
3000	7155
4000	7140
5000	7127
6000	7110
7000	7121
8000	7112
9000	7107
10000	7084
11000	7007
12000	7067
13000	7025
14000	7062
15000	7015
16000	7022
17000	6957
18000	6662
19000	6310
20000	5703
21000	5257
22000	4704
23000	4521
24000	4054
25000	3765
26000	3332
27000	2991
28000	2903
29000	3053
30000	2810
31000	3383
32000	2759
33000	2607
34000	2413
35000	2453
Numero di step eseguiti = 35930
Simulation 47
0	7069
1000	7176
2000	7166
3000	7162
4000	7139
5000	7134
6000	7121
7000	7110
8000	7117
9000	7122
10000	7110
11000	7081
12000	7083
13000	7091
14000	7074
15000	7040
16000	6949
17000	6752
18000	6953
19000	7160
20000	5941
21000	7085
22000	6237
23000	5902
24000	4590
25000	3980
26000	3681
27000	4101
28000	3336
29000	3927
30000	7137
Numero di step eseguiti = 30003
Simulation 48
0	7098
1000	7169
2000	7176
3000	7168
4000	7157
5000	7146
6000	7129
7000	7134
8000	7135
9000	7107
10000	7097
11000	7112
12000	7089
13000	7105
14000	7027
15000	6938
16000	6852
17000	6680
18000	6469
19000	6264
20000	5916
21000	5647
22000	5314
23000	4540
24000	4081
25000	3751
26000	3208
27000	3869
28000	3127
29000	2828
30000	2748
31000	2792
32000	2759
